dataset,k,dimension,trajectoryNumber,heightnew,nodecounts,leafnodes,depthmean,depthsd,radiusmean,radiussd,pointsmean,pointssd,disfathermean,disfathersd,fastest,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,slowest
KeggDirected,100,20,10000,2.5,2.8710000000000004,0.951,1.5091,0.3592,0.0074519980000000005,0.016468661000000002,1.0515,2.0677,0.0053,0.0188,7,10,2,6,13,3,0,1,4,5,8,9,11,12,14,15
KeggDirected,200,20,10000,2.5,2.8710000000000004,0.951,1.5091,0.3592,0.0074519980000000005,0.016468661000000002,1.0515,2.0677,0.0053,0.0188,7,10,2,6,13,3,0,1,4,5,8,9,11,12,14,15
KeggDirected,400,20,10000,2.5,2.8710000000000004,0.951,1.5091,0.3592,0.0074519980000000005,0.016468661000000002,1.0515,2.0677,0.0053,0.0188,7,10,6,2,13,3,0,1,4,5,8,9,11,12,14,15
KeggDirected,600,20,10000,2.5,2.8710000000000004,0.951,1.5091,0.3592,0.0074519980000000005,0.016468661000000002,1.0515,2.0677,0.0053,0.0188,7,10,6,2,13,3,0,1,4,5,8,9,11,12,14,15
KeggDirected,800,20,10000,2.5,2.8710000000000004,0.951,1.5091,0.3592,0.0074519980000000005,0.016468661000000002,1.0515,2.0677,0.0053,0.0188,7,10,6,2,13,3,0,1,4,5,8,9,11,12,14,15
KeggDirected,1000,20,10000,2.5,2.8710000000000004,0.951,1.5091,0.3592,0.0074519980000000005,0.016468661000000002,1.0515,2.0677,0.0053,0.0188,7,10,6,2,13,3,0,1,4,5,8,9,11,12,14,15
KeggDirected,10,20,50000,2.5,1.119,0.3714,1.5708,0.3279,0.001832417,0.014541003,2.6925,24.614,0.0024,0.0273,14,2,7,10,13,15,6,3,0,1,4,5,8,9,11,12
KeggDirected,50,20,50000,2.5,1.119,0.3714,1.5708,0.3279,0.001832417,0.014541003,2.6925,24.614,0.0024,0.0273,7,10,2,6,13,3,0,1,4,5,8,9,11,12,14,15
KeggDirected,100,20,50000,2.5,1.119,0.3714,1.5708,0.3279,0.001832417,0.014541003,2.6925,24.614,0.0024,0.0273,7,10,2,6,13,3,0,1,4,5,8,9,11,12,14,15
KeggDirected,200,20,50000,2.5,1.119,0.3714,1.5708,0.3279,0.001832417,0.014541003,2.6925,24.614,0.0024,0.0273,7,10,2,6,13,3,0,1,4,5,8,9,11,12,14,15
KeggDirected,400,20,50000,2.5,1.119,0.3714,1.5708,0.3279,0.001832417,0.014541003,2.6925,24.614,0.0024,0.0273,7,10,2,6,13,3,0,1,4,5,8,9,11,12,14,15
KeggDirected,600,20,50000,2.5,1.119,0.3714,1.5708,0.3279,0.001832417,0.014541003,2.6925,24.614,0.0024,0.0273,7,10,2,6,13,3,0,1,4,5,8,9,11,12,14,15
KeggDirected,800,20,50000,2.5,1.119,0.3714,1.5708,0.3279,0.001832417,0.014541003,2.6925,24.614,0.0024,0.0273,7,10,2,6,13,3,0,1,4,5,8,9,11,12,14,15
KeggDirected,1000,20,50000,2.5,1.119,0.3714,1.5708,0.3279,0.001832417,0.014541003,2.6925,24.614,0.0024,0.0273,7,10,2,6,13,3,0,1,4,5,8,9,11,12,14,15
conf,10,3,164860,1.9166666,3.780116462,1.2602,1.3341,0.1969,0.026269378,0.020313449,0.7935,0.5844,0.0154,0.0195,10,13,6,3,2,7,14,15,0,1,4,5,8,9,11,12
conf,50,3,164860,1.9166666,3.780116462,1.2602,1.3341,0.1969,0.026269378,0.020313449,0.7935,0.5844,0.0154,0.0195,14,10,13,6,3,15,7,2,0,1,4,5,8,9,11,12
conf,100,3,164860,1.9166666,3.780116462,1.2602,1.3341,0.1969,0.026269378,0.020313449,0.7935,0.5844,0.0154,0.0195,7,14,10,6,13,2,3,15,0,1,4,5,8,9,11,12
conf,200,3,164860,1.9166666,3.780116462,1.2602,1.3341,0.1969,0.026269378,0.020313449,0.7935,0.5844,0.0154,0.0195,14,10,7,6,13,2,15,3,0,1,4,5,8,9,11,12
conf,400,3,164860,1.9166666,3.780116462,1.2602,1.3341,0.1969,0.026269378,0.020313449,0.7935,0.5844,0.0154,0.0195,10,14,7,6,13,2,15,3,0,1,4,5,8,9,11,12
conf,600,3,164860,1.9166666,3.780116462,1.2602,1.3341,0.1969,0.026269378,0.020313449,0.7935,0.5844,0.0154,0.0195,10,7,14,6,13,2,15,3,0,1,4,5,8,9,11,12
conf,800,3,164860,1.9166666,3.780116462,1.2602,1.3341,0.1969,0.026269378,0.020313449,0.7935,0.5844,0.0154,0.0195,10,7,14,6,13,2,15,3,0,1,4,5,8,9,11,12
conf,1000,3,164860,1.9166666,3.780116462,1.2602,1.3341,0.1969,0.026269378,0.020313449,0.7935,0.5844,0.0154,0.0195,14,7,10,6,13,2,15,3,0,1,4,5,8,9,11,12
conf,10,2,1000,2.2,4.98,1.68,1.4464,0.3664,0.046513699000000006,0.041524747,0.5952,0.255,0.0568,0.1301,6,3,2,7,10,13,15,14,0,1,4,5,8,9,11,12
conf,50,2,1000,2.2,4.98,1.68,1.4464,0.3664,0.046513699000000006,0.041524747,0.5952,0.255,0.0568,0.1301,6,3,7,14,13,10,2,15,0,1,4,5,8,9,11,12
conf,100,2,1000,2.2,4.98,1.68,1.4464,0.3664,0.046513699000000006,0.041524747,0.5952,0.255,0.0568,0.1301,6,7,14,13,3,10,15,2,0,1,4,5,8,9,11,12
conf,200,2,1000,2.2,4.98,1.68,1.4464,0.3664,0.046513699000000006,0.041524747,0.5952,0.255,0.0568,0.1301,6,3,14,7,10,13,2,15,0,1,4,5,8,9,11,12
conf,400,2,1000,2.2,4.98,1.68,1.4464,0.3664,0.046513699000000006,0.041524747,0.5952,0.255,0.0568,0.1301,6,14,3,7,10,2,13,15,0,1,4,5,8,9,11,12
conf,600,2,1000,2.2,4.98,1.68,1.4464,0.3664,0.046513699000000006,0.041524747,0.5952,0.255,0.0568,0.1301,6,14,13,3,7,10,2,15,0,1,4,5,8,9,11,12
conf,800,2,1000,2.2,4.98,1.68,1.4464,0.3664,0.046513699000000006,0.041524747,0.5952,0.255,0.0568,0.1301,6,7,10,13,3,2,0,1,4,5,8,9,11,12,14,15
conf,1000,2,1000,2.2,4.98,1.68,1.4464,0.3664,0.046513699000000006,0.041524747,0.5952,0.255,0.0568,0.1301,6,14,7,15,10,13,2,3,0,1,4,5,8,9,11,12
conf,10,2,5000,2.142857,4.686,1.5659999999999998,1.4247,0.3262,0.032565455,0.038900835,0.6386,0.314,0.0266,0.0391,14,6,3,2,13,7,10,15,0,1,4,5,8,9,11,12
conf,50,2,5000,2.142857,4.686,1.5659999999999998,1.4247,0.3262,0.032565455,0.038900835,0.6386,0.314,0.0266,0.0391,14,7,10,6,13,3,2,15,0,1,4,5,8,9,11,12
conf,100,2,5000,2.142857,4.686,1.5659999999999998,1.4247,0.3262,0.032565455,0.038900835,0.6386,0.314,0.0266,0.0391,14,7,10,6,13,2,3,15,0,1,4,5,8,9,11,12
conf,200,2,5000,2.142857,4.686,1.5659999999999998,1.4247,0.3262,0.032565455,0.038900835,0.6386,0.314,0.0266,0.0391,14,7,10,6,13,2,15,3,0,1,4,5,8,9,11,12
conf,400,2,5000,2.142857,4.686,1.5659999999999998,1.4247,0.3262,0.032565455,0.038900835,0.6386,0.314,0.0266,0.0391,7,6,10,13,2,3,0,1,4,5,8,9,11,12,14,15
conf,600,2,5000,2.142857,4.686,1.5659999999999998,1.4247,0.3262,0.032565455,0.038900835,0.6386,0.314,0.0266,0.0391,6,7,10,14,13,2,15,3,0,1,4,5,8,9,11,12
conf,800,2,5000,2.142857,4.686,1.5659999999999998,1.4247,0.3262,0.032565455,0.038900835,0.6386,0.314,0.0266,0.0391,6,14,7,10,13,2,15,3,0,1,4,5,8,9,11,12
conf,1000,2,5000,2.142857,4.686,1.5659999999999998,1.4247,0.3262,0.032565455,0.038900835,0.6386,0.314,0.0266,0.0391,6,14,7,10,13,2,15,3,0,1,4,5,8,9,11,12
conf,10,2,10000,1.875,4.718999999999999,1.575,1.3688,0.2597,0.025741192000000003,0.027287691,0.6349,0.2541,0.0195,0.0285,13,14,6,3,7,2,15,10,0,1,4,5,8,9,11,12
conf,50,2,10000,1.875,4.718999999999999,1.575,1.3688,0.2597,0.025741192000000003,0.027287691,0.6349,0.2541,0.0195,0.0285,14,10,7,6,13,2,3,15,0,1,4,5,8,9,11,12
conf,100,2,10000,1.875,4.718999999999999,1.575,1.3688,0.2597,0.025741192000000003,0.027287691,0.6349,0.2541,0.0195,0.0285,7,14,10,6,13,2,3,15,0,1,4,5,8,9,11,12
conf,200,2,10000,1.875,4.718999999999999,1.575,1.3688,0.2597,0.025741192000000003,0.027287691,0.6349,0.2541,0.0195,0.0285,14,7,10,6,13,2,15,3,0,1,4,5,8,9,11,12
conf,400,2,10000,1.875,4.718999999999999,1.575,1.3688,0.2597,0.025741192000000003,0.027287691,0.6349,0.2541,0.0195,0.0285,14,7,10,6,13,2,15,3,0,1,4,5,8,9,11,12
conf,600,2,10000,1.875,4.718999999999999,1.575,1.3688,0.2597,0.025741192000000003,0.027287691,0.6349,0.2541,0.0195,0.0285,14,7,10,6,13,2,15,3,0,1,4,5,8,9,11,12
conf,800,2,10000,1.875,4.718999999999999,1.575,1.3688,0.2597,0.025741192000000003,0.027287691,0.6349,0.2541,0.0195,0.0285,14,7,6,10,13,2,15,3,0,1,4,5,8,9,11,12
conf,1000,2,10000,1.875,4.718999999999999,1.575,1.3688,0.2597,0.025741192000000003,0.027287691,0.6349,0.2541,0.0195,0.0285,6,14,7,10,13,2,15,3,0,1,4,5,8,9,11,12
conf,10,2,50000,1.8,4.5204,1.5072,1.2818,0.1649,0.013165701,0.017427027,0.6635,0.2157,0.009000000000000001,0.0147,13,14,15,3,6,2,10,7,0,1,4,5,8,9,11,12
conf,50,2,50000,1.8,4.5204,1.5072,1.2818,0.1649,0.013165701,0.017427027,0.6635,0.2157,0.009000000000000001,0.0147,14,13,10,7,15,6,2,3,0,1,4,5,8,9,11,12
conf,100,2,50000,1.8,4.5204,1.5072,1.2818,0.1649,0.013165701,0.017427027,0.6635,0.2157,0.009000000000000001,0.0147,14,7,10,13,6,15,2,3,0,1,4,5,8,9,11,12
conf,200,2,50000,1.8,4.5204,1.5072,1.2818,0.1649,0.013165701,0.017427027,0.6635,0.2157,0.009000000000000001,0.0147,14,7,10,13,6,15,2,3,0,1,4,5,8,9,11,12
conf,400,2,50000,1.8,4.5204,1.5072,1.2818,0.1649,0.013165701,0.017427027,0.6635,0.2157,0.009000000000000001,0.0147,14,10,7,6,13,2,15,3,0,1,4,5,8,9,11,12
conf,600,2,50000,1.8,4.5204,1.5072,1.2818,0.1649,0.013165701,0.017427027,0.6635,0.2157,0.009000000000000001,0.0147,7,10,14,6,13,2,15,3,0,1,4,5,8,9,11,12
conf,800,2,50000,1.8,4.5204,1.5072,1.2818,0.1649,0.013165701,0.017427027,0.6635,0.2157,0.009000000000000001,0.0147,14,10,7,13,6,2,15,3,0,1,4,5,8,9,11,12
conf,1000,2,50000,1.8,4.5204,1.5072,1.2818,0.1649,0.013165701,0.017427027,0.6635,0.2157,0.009000000000000001,0.0147,7,10,14,6,13,2,15,3,0,1,4,5,8,9,11,12
conf,10,2,100000,1.7272726999999999,4.4508,1.4838,1.2919,0.1527,0.009411838,0.011774613,0.6739,0.2093,0.0064,0.0107,13,15,14,3,6,2,7,10,0,1,4,5,8,9,11,12
conf,50,2,100000,1.7272726999999999,4.4508,1.4838,1.2919,0.1527,0.009411838,0.011774613,0.6739,0.2093,0.0064,0.0107,14,13,7,10,15,6,2,3,0,1,4,5,8,9,11,12
conf,100,2,100000,1.7272726999999999,4.4508,1.4838,1.2919,0.1527,0.009411838,0.011774613,0.6739,0.2093,0.0064,0.0107,14,13,10,7,6,15,2,3,0,1,4,5,8,9,11,12
conf,200,2,100000,1.7272726999999999,4.4508,1.4838,1.2919,0.1527,0.009411838,0.011774613,0.6739,0.2093,0.0064,0.0107,14,7,10,13,6,15,2,3,0,1,4,5,8,9,11,12
conf,400,2,100000,1.7272726999999999,4.4508,1.4838,1.2919,0.1527,0.009411838,0.011774613,0.6739,0.2093,0.0064,0.0107,14,7,10,13,6,15,2,3,0,1,4,5,8,9,11,12
conf,600,2,100000,1.7272726999999999,4.4508,1.4838,1.2919,0.1527,0.009411838,0.011774613,0.6739,0.2093,0.0064,0.0107,14,10,7,6,13,2,15,3,0,1,4,5,8,9,11,12
conf,800,2,100000,1.7272726999999999,4.4508,1.4838,1.2919,0.1527,0.009411838,0.011774613,0.6739,0.2093,0.0064,0.0107,14,10,7,6,13,2,15,3,0,1,4,5,8,9,11,12
conf,1000,2,100000,1.7272726999999999,4.4508,1.4838,1.2919,0.1527,0.009411838,0.011774613,0.6739,0.2093,0.0064,0.0107,7,14,10,6,13,2,15,3,0,1,4,5,8,9,11,12
Spam,10,57,4601,3.7142856,2.4712019130000002,0.8281,1.7807,0.6132,0.008717774000000001,0.04484159099999999,1.2076,1.9285,0.0097,0.0616,14,7,10,2,3,15,13,6,0,1,4,5,8,9,11,12
Spam,50,57,4601,3.7142856,2.4712019130000002,0.8281,1.7807,0.6132,0.008717774000000001,0.04484159099999999,1.2076,1.9285,0.0097,0.0616,7,2,10,3,13,6,0,1,4,5,8,9,11,12,14,15
Spam,100,57,4601,3.7142856,2.4712019130000002,0.8281,1.7807,0.6132,0.008717774000000001,0.04484159099999999,1.2076,1.9285,0.0097,0.0616,7,2,10,6,3,13,0,1,4,5,8,9,11,12,14,15
Spam,200,57,4601,3.7142856,2.4712019130000002,0.8281,1.7807,0.6132,0.008717774000000001,0.04484159099999999,1.2076,1.9285,0.0097,0.0616,7,2,10,3,6,13,0,1,4,5,8,9,11,12,14,15
Spam,400,57,4601,3.7142856,2.4712019130000002,0.8281,1.7807,0.6132,0.008717774000000001,0.04484159099999999,1.2076,1.9285,0.0097,0.0616,7,2,10,3,6,13,0,1,4,5,8,9,11,12,14,15
Spam,600,57,4601,3.7142856,2.4712019130000002,0.8281,1.7807,0.6132,0.008717774000000001,0.04484159099999999,1.2076,1.9285,0.0097,0.0616,7,2,10,6,3,13,0,1,4,5,8,9,11,12,14,15
Spam,800,57,4601,3.7142856,2.4712019130000002,0.8281,1.7807,0.6132,0.008717774000000001,0.04484159099999999,1.2076,1.9285,0.0097,0.0616,7,10,2,6,3,13,0,1,4,5,8,9,11,12,14,15
Spam,1000,57,4601,3.7142856,2.4712019130000002,0.8281,1.7807,0.6132,0.008717774000000001,0.04484159099999999,1.2076,1.9285,0.0097,0.0616,7,2,10,6,3,13,0,1,4,5,8,9,11,12,14,15
Spam,10,2,1000,2.2,2.7,0.9,1.2533,0.3757,0.065269855,0.075928466,1.1111,2.9525,0.07400000000000001,0.1318,13,2,6,10,7,3,14,15,0,1,4,5,8,9,11,12
Spam,50,2,1000,2.2,2.7,0.9,1.2533,0.3757,0.065269855,0.075928466,1.1111,2.9525,0.07400000000000001,0.1318,6,3,7,2,10,13,0,1,4,5,8,9,11,12,14,15
Spam,100,2,1000,2.2,2.7,0.9,1.2533,0.3757,0.065269855,0.075928466,1.1111,2.9525,0.07400000000000001,0.1318,6,14,3,2,13,10,7,15,0,1,4,5,8,9,11,12
Spam,200,2,1000,2.2,2.7,0.9,1.2533,0.3757,0.065269855,0.075928466,1.1111,2.9525,0.07400000000000001,0.1318,6,14,13,10,7,3,2,15,0,1,4,5,8,9,11,12
Spam,400,2,1000,2.2,2.7,0.9,1.2533,0.3757,0.065269855,0.075928466,1.1111,2.9525,0.07400000000000001,0.1318,6,14,10,13,15,2,7,3,0,1,4,5,8,9,11,12
Spam,600,2,1000,2.2,2.7,0.9,1.2533,0.3757,0.065269855,0.075928466,1.1111,2.9525,0.07400000000000001,0.1318,6,14,13,2,15,7,10,3,0,1,4,5,8,9,11,12
Spam,800,2,1000,2.2,2.7,0.9,1.2533,0.3757,0.065269855,0.075928466,1.1111,2.9525,0.07400000000000001,0.1318,6,14,13,15,7,10,2,3,0,1,4,5,8,9,11,12
Spam,1000,2,1000,2.2,2.7,0.9,1.2533,0.3757,0.065269855,0.075928466,1.1111,2.9525,0.07400000000000001,0.1318,6,14,10,7,15,13,2,3,0,1,4,5,8,9,11,12
Spam,10,10,1000,4.2,5.04,1.68,1.975,0.733,0.030971132000000002,0.024257755,0.5952,0.61,0.0423,0.1333,3,6,2,13,7,14,15,10,0,1,4,5,8,9,11,12
Spam,50,10,1000,4.2,5.04,1.68,1.975,0.733,0.030971132000000002,0.024257755,0.5952,0.61,0.0423,0.1333,6,3,13,2,7,14,10,15,0,1,4,5,8,9,11,12
Spam,100,10,1000,4.2,5.04,1.68,1.975,0.733,0.030971132000000002,0.024257755,0.5952,0.61,0.0423,0.1333,6,7,2,3,14,13,10,15,0,1,4,5,8,9,11,12
Spam,200,10,1000,4.2,5.04,1.68,1.975,0.733,0.030971132000000002,0.024257755,0.5952,0.61,0.0423,0.1333,6,7,13,10,2,3,0,1,4,5,8,9,11,12,14,15
Spam,400,10,1000,4.2,5.04,1.68,1.975,0.733,0.030971132000000002,0.024257755,0.5952,0.61,0.0423,0.1333,6,14,7,10,2,13,15,3,0,1,4,5,8,9,11,12
Spam,600,10,1000,4.2,5.04,1.68,1.975,0.733,0.030971132000000002,0.024257755,0.5952,0.61,0.0423,0.1333,6,10,7,14,2,13,15,3,0,1,4,5,8,9,11,12
Spam,800,10,1000,4.2,5.04,1.68,1.975,0.733,0.030971132000000002,0.024257755,0.5952,0.61,0.0423,0.1333,6,14,7,10,15,13,2,3,0,1,4,5,8,9,11,12
Spam,1000,10,1000,4.2,5.04,1.68,1.975,0.733,0.030971132000000002,0.024257755,0.5952,0.61,0.0423,0.1333,6,14,10,7,15,13,2,3,0,1,4,5,8,9,11,12
Spam,10,20,1000,3.8,4.08,1.38,2.0435,0.8329,0.06856418,0.051954033,0.7246,1.0127,0.0645,0.1476,6,3,2,14,7,10,13,15,0,1,4,5,8,9,11,12
Spam,50,20,1000,3.8,4.08,1.38,2.0435,0.8329,0.06856418,0.051954033,0.7246,1.0127,0.0645,0.1476,6,7,2,3,13,14,10,15,0,1,4,5,8,9,11,12
Spam,100,20,1000,3.8,4.08,1.38,2.0435,0.8329,0.06856418,0.051954033,0.7246,1.0127,0.0645,0.1476,7,14,6,2,13,15,10,3,0,1,4,5,8,9,11,12
Spam,200,20,1000,3.8,4.08,1.38,2.0435,0.8329,0.06856418,0.051954033,0.7246,1.0127,0.0645,0.1476,7,6,2,3,13,10,0,1,4,5,8,9,11,12,14,15
Spam,400,20,1000,3.8,4.08,1.38,2.0435,0.8329,0.06856418,0.051954033,0.7246,1.0127,0.0645,0.1476,6,14,7,2,3,13,15,10,0,1,4,5,8,9,11,12
Spam,600,20,1000,3.8,4.08,1.38,2.0435,0.8329,0.06856418,0.051954033,0.7246,1.0127,0.0645,0.1476,6,14,10,7,2,3,15,13,0,1,4,5,8,9,11,12
Spam,800,20,1000,3.8,4.08,1.38,2.0435,0.8329,0.06856418,0.051954033,0.7246,1.0127,0.0645,0.1476,6,7,14,10,15,2,13,3,0,1,4,5,8,9,11,12
Spam,1000,20,1000,3.8,4.08,1.38,2.0435,0.8329,0.06856418,0.051954033,0.7246,1.0127,0.0645,0.1476,6,14,7,10,15,13,2,3,0,1,4,5,8,9,11,12
Spam,10,30,1000,2.8,3.45,1.17,1.7949,0.6633,0.08393196300000001,0.06504793,0.8547,1.3822,0.1058,0.1693,6,3,2,14,10,7,13,15,0,1,4,5,8,9,11,12
Spam,50,30,1000,2.8,3.45,1.17,1.7949,0.6633,0.08393196300000001,0.06504793,0.8547,1.3822,0.1058,0.1693,7,14,6,2,3,13,15,10,0,1,4,5,8,9,11,12
Spam,100,30,1000,2.8,3.45,1.17,1.7949,0.6633,0.08393196300000001,0.06504793,0.8547,1.3822,0.1058,0.1693,14,7,6,2,3,13,10,15,0,1,4,5,8,9,11,12
Spam,200,30,1000,2.8,3.45,1.17,1.7949,0.6633,0.08393196300000001,0.06504793,0.8547,1.3822,0.1058,0.1693,7,6,2,3,13,10,0,1,4,5,8,9,11,12,14,15
Spam,400,30,1000,2.8,3.45,1.17,1.7949,0.6633,0.08393196300000001,0.06504793,0.8547,1.3822,0.1058,0.1693,6,7,2,3,13,10,0,1,4,5,8,9,11,12,14,15
Spam,600,30,1000,2.8,3.45,1.17,1.7949,0.6633,0.08393196300000001,0.06504793,0.8547,1.3822,0.1058,0.1693,6,7,14,10,2,3,13,15,0,1,4,5,8,9,11,12
Spam,800,30,1000,2.8,3.45,1.17,1.7949,0.6633,0.08393196300000001,0.06504793,0.8547,1.3822,0.1058,0.1693,6,7,10,14,13,2,15,3,0,1,4,5,8,9,11,12
Spam,1000,30,1000,2.8,3.45,1.17,1.7949,0.6633,0.08393196300000001,0.06504793,0.8547,1.3822,0.1058,0.1693,6,7,14,10,2,15,13,3,0,1,4,5,8,9,11,12
Spam,10,40,1000,2.6,2.82,0.96,1.6375,0.6274,0.10361263,0.06343913,1.0417,1.5405,0.1121,0.1841,2,6,14,10,3,7,13,15,0,1,4,5,8,9,11,12
Spam,50,40,1000,2.6,2.82,0.96,1.6375,0.6274,0.10361263,0.06343913,1.0417,1.5405,0.1121,0.1841,7,14,2,6,3,13,15,10,0,1,4,5,8,9,11,12
Spam,100,40,1000,2.6,2.82,0.96,1.6375,0.6274,0.10361263,0.06343913,1.0417,1.5405,0.1121,0.1841,14,7,6,2,3,13,15,10,0,1,4,5,8,9,11,12
Spam,200,40,1000,2.6,2.82,0.96,1.6375,0.6274,0.10361263,0.06343913,1.0417,1.5405,0.1121,0.1841,14,7,6,2,3,13,15,10,0,1,4,5,8,9,11,12
Spam,400,40,1000,2.6,2.82,0.96,1.6375,0.6274,0.10361263,0.06343913,1.0417,1.5405,0.1121,0.1841,7,6,2,3,13,10,0,1,4,5,8,9,11,12,14,15
Spam,600,40,1000,2.6,2.82,0.96,1.6375,0.6274,0.10361263,0.06343913,1.0417,1.5405,0.1121,0.1841,6,14,10,7,2,3,15,13,0,1,4,5,8,9,11,12
Spam,800,40,1000,2.6,2.82,0.96,1.6375,0.6274,0.10361263,0.06343913,1.0417,1.5405,0.1121,0.1841,6,10,14,7,2,15,13,3,0,1,4,5,8,9,11,12
Spam,1000,40,1000,2.6,2.82,0.96,1.6375,0.6274,0.10361263,0.06343913,1.0417,1.5405,0.1121,0.1841,6,10,7,14,15,2,13,3,0,1,4,5,8,9,11,12
Spam,10,50,1000,2.6,3.0,1.02,1.6882,0.6457,0.096236158,0.062492164,0.9804,1.5914,0.1071,0.1772,6,3,10,7,2,14,13,15,0,1,4,5,8,9,11,12
Spam,50,50,1000,2.6,3.0,1.02,1.6882,0.6457,0.096236158,0.062492164,0.9804,1.5914,0.1071,0.1772,6,2,14,13,7,3,10,15,0,1,4,5,8,9,11,12
Spam,100,50,1000,2.6,3.0,1.02,1.6882,0.6457,0.096236158,0.062492164,0.9804,1.5914,0.1071,0.1772,6,2,3,14,7,13,15,10,0,1,4,5,8,9,11,12
Spam,200,50,1000,2.6,3.0,1.02,1.6882,0.6457,0.096236158,0.062492164,0.9804,1.5914,0.1071,0.1772,7,6,3,2,13,10,0,1,4,5,8,9,11,12,14,15
Spam,400,50,1000,2.6,3.0,1.02,1.6882,0.6457,0.096236158,0.062492164,0.9804,1.5914,0.1071,0.1772,6,7,3,2,13,10,0,1,4,5,8,9,11,12,14,15
Spam,600,50,1000,2.6,3.0,1.02,1.6882,0.6457,0.096236158,0.062492164,0.9804,1.5914,0.1071,0.1772,6,7,10,14,3,2,15,13,0,1,4,5,8,9,11,12
Spam,800,50,1000,2.6,3.0,1.02,1.6882,0.6457,0.096236158,0.062492164,0.9804,1.5914,0.1071,0.1772,6,10,7,14,3,2,13,15,0,1,4,5,8,9,11,12
Spam,1000,50,1000,2.6,3.0,1.02,1.6882,0.6457,0.096236158,0.062492164,0.9804,1.5914,0.1071,0.1772,6,10,14,7,15,3,13,2,0,1,4,5,8,9,11,12
Shuttle,10,10,14500,2.75,0.19448275899999998,0.0662,1.6719,0.7647,0.013385322,0.028533523999999998,15.1042,65.4992,0.0572,0.1873,3,6,13,14,2,10,15,7,0,1,4,5,8,9,11,12
Shuttle,50,10,14500,2.75,0.19448275899999998,0.0662,1.6719,0.7647,0.013385322,0.028533523999999998,15.1042,65.4992,0.0572,0.1873,13,6,3,14,10,7,15,2,0,1,4,5,8,9,11,12
Shuttle,100,10,14500,2.75,0.19448275899999998,0.0662,1.6719,0.7647,0.013385322,0.028533523999999998,15.1042,65.4992,0.0572,0.1873,14,7,10,2,13,6,15,3,0,1,4,5,8,9,11,12
Shuttle,200,10,14500,2.75,0.19448275899999998,0.0662,1.6719,0.7647,0.013385322,0.028533523999999998,15.1042,65.4992,0.0572,0.1873,7,10,13,2,6,3,0,1,4,5,8,9,11,12,14,15
Shuttle,400,10,14500,2.75,0.19448275899999998,0.0662,1.6719,0.7647,0.013385322,0.028533523999999998,15.1042,65.4992,0.0572,0.1873,7,10,6,13,2,3,0,1,4,5,8,9,11,12,14,15
Shuttle,600,10,14500,2.75,0.19448275899999998,0.0662,1.6719,0.7647,0.013385322,0.028533523999999998,15.1042,65.4992,0.0572,0.1873,7,10,6,13,2,3,0,1,4,5,8,9,11,12,14,15
Shuttle,800,10,14500,2.75,0.19448275899999998,0.0662,1.6719,0.7647,0.013385322,0.028533523999999998,15.1042,65.4992,0.0572,0.1873,7,10,6,13,2,3,0,1,4,5,8,9,11,12,14,15
Shuttle,1000,10,14500,2.75,0.19448275899999998,0.0662,1.6719,0.7647,0.013385322,0.028533523999999998,15.1042,65.4992,0.0572,0.1873,7,10,6,13,2,3,0,1,4,5,8,9,11,12,14,15
Shuttle,10,2,1000,2.6,4.05,1.29,1.5721,0.4697,0.001071665,0.0010246930000000001,0.7752,1.0481,0.0254,0.1505,14,2,13,6,10,3,7,15,0,1,4,5,8,9,11,12
Shuttle,50,2,1000,2.6,4.05,1.29,1.5721,0.4697,0.001071665,0.0010246930000000001,0.7752,1.0481,0.0254,0.1505,14,7,6,3,13,2,10,15,0,1,4,5,8,9,11,12
Shuttle,100,2,1000,2.6,4.05,1.29,1.5721,0.4697,0.001071665,0.0010246930000000001,0.7752,1.0481,0.0254,0.1505,14,6,7,10,13,2,15,3,0,1,4,5,8,9,11,12
Shuttle,200,2,1000,2.6,4.05,1.29,1.5721,0.4697,0.001071665,0.0010246930000000001,0.7752,1.0481,0.0254,0.1505,6,10,7,2,13,3,0,1,4,5,8,9,11,12,14,15
Shuttle,400,2,1000,2.6,4.05,1.29,1.5721,0.4697,0.001071665,0.0010246930000000001,0.7752,1.0481,0.0254,0.1505,6,15,13,14,10,7,2,3,0,1,4,5,8,9,11,12
Shuttle,600,2,1000,2.6,4.05,1.29,1.5721,0.4697,0.001071665,0.0010246930000000001,0.7752,1.0481,0.0254,0.1505,6,15,14,7,13,10,2,3,0,1,4,5,8,9,11,12
Shuttle,800,2,1000,2.6,4.05,1.29,1.5721,0.4697,0.001071665,0.0010246930000000001,0.7752,1.0481,0.0254,0.1505,6,15,14,10,13,7,2,3,0,1,4,5,8,9,11,12
Shuttle,1000,2,1000,2.6,4.05,1.29,1.5721,0.4697,0.001071665,0.0010246930000000001,0.7752,1.0481,0.0254,0.1505,6,15,10,7,14,13,2,3,0,1,4,5,8,9,11,12
Shuttle,10,2,5000,2.4285715,1.4580000000000002,0.474,1.6962,0.4279,0.005585562,0.033840856,2.1097,4.2019,0.0166,0.0922,14,13,7,2,10,6,3,15,0,1,4,5,8,9,11,12
